teraseq/dRNASeq,False,0.876,1504.614,1318.327
teraseq/mouse_SIRV,False,0.221,7929.761,1750.989
teraseq/5TERA3,False,0.616,5735.354,3532.849
teraseq/Akron5Seq,True,0.991,10510.680,10413.269
teraseq/RNASeq,True,1.025,5092.871,5218.462
teraseq/TERA3,False,0.456,13054.289,5954.506
teraseq/5TERA,False,0.374,28437.659,10642.164
teraseq/5TERA-short,False,0.503,15904.461,7996.148
teraseq/RiboSeq,True,0.680,26161.135,17801.993
